Transacao,Data de compra,ID Consumidor,ID Produto,Quantidade
1742,5/16/2019,8556,4,4
1743,5/16/2019,229,5,4
1744,5/17/2019,2556,19,5
1745,5/17/2019,8418,15,1
1746,5/17/2019,975,7,5
1747,5/17/2019,1934,14,1
1748,5/17/2019,400,12,2
1749,5/17/2019,8451,11,4
1750,5/17/2019,5182,14,4
1751,5/17/2019,9747,15,3
1752,5/17/2019,2682,19,4
1753,5/17/2019,1932,1,3
1754,5/17/2019,4288,13,3
1755,5/17/2019,5203,8,4
1756,5/17/2019,9837,2,5
1757,5/17/2019,4836,2,4
1758,5/18/2019,7247,7,6
1759,5/18/2019,10022,6,3
1760,5/18/2019,3098,6,5
1761,5/18/2019,9662,20,6
1762,5/18/2019,7003,12,3
1763,5/18/2019,7915,10,5
1764,5/18/2019,9512,17,3
1765,5/19/2019,6024,2,4
1766,5/19/2019,6964,14,4
1767,5/19/2019,2343,17,5
1768,5/19/2019,7203,16,5
1769,5/19/2019,5973,4,6
1770,5/19/2019,10068,19,4
1771,5/19/2019,4445,3,4
1772,5/19/2019,5855,15,3
1773,5/19/2019,6531,12,2
1774,5/19/2019,7607,1,5
1775,5/19/2019,4453,14,5
1776,5/19/2019,7276,11,3
1777,5/19/2019,1428,4,4
1778,5/19/2019,4850,14,4
1779,5/19/2019,1449,2,5
1780,5/19/2019,2035,6,4
1781,5/19/2019,392,12,5
1782,5/19/2019,740,7,4
1783,5/19/2019,115,4,5
1784,5/20/2019,6425,4,1
1785,5/20/2019,466,15,2
1786,5/20/2019,1124,13,5
1787,5/20/2019,10033,13,4
1788,5/20/2019,8687,1,4
1789,5/20/2019,7558,7,5
1790,5/20/2019,7873,7,4
1791,5/20/2019,8953,20,5
1792,5/20/2019,8255,3,3
1793,5/20/2019,1979,12,4
1794,5/20/2019,5158,19,6
1795,5/20/2019,2086,11,3
1796,5/20/2019,8403,8,4
1797,5/20/2019,8837,7,4
1798,5/21/2019,3491,16,5
1799,5/21/2019,9815,12,4
1800,5/21/2019,5019,8,3
1801,5/21/2019,1097,19,5
1802,5/21/2019,7081,5,3
1803,5/21/2019,9064,4,5
1804,5/21/2019,9815,4,3
1805,5/21/2019,3758,9,4
1806,5/21/2019,6421,16,3
1807,5/21/2019,7076,11,5
1808,5/21/2019,7206,18,3
1809,5/21/2019,7830,6,3
1810,5/21/2019,1207,11,4
1811,5/21/2019,5433,6,3
1812,5/21/2019,417,19,4
1813,5/22/2019,9145,9,5
1814,5/22/2019,5568,3,4
1815,5/22/2019,7051,13,5
1816,5/22/2019,1736,8,3
1817,5/22/2019,2443,2,4
1818,5/22/2019,3308,7,3
1819,5/22/2019,3577,7,5
1820,5/22/2019,4487,12,2
1821,5/22/2019,4116,7,6
1822,5/22/2019,4608,5,5
1823,5/22/2019,7052,7,3
1824,5/22/2019,8206,9,4
1825,5/22/2019,8310,5,2
1826,5/23/2019,2201,17,4
1827,5/23/2019,6194,9,3
1828,5/23/2019,4873,16,3
1829,5/23/2019,769,14,2
1830,5/23/2019,4342,11,5
1831,5/23/2019,3469,14,2
1832,5/23/2019,5598,7,5
1833,5/23/2019,4165,8,6
1834,5/23/2019,9851,1,4
1835,5/23/2019,7830,18,4
1836,5/24/2019,2471,3,4
1837,5/24/2019,769,13,6
1838,5/24/2019,7780,16,6
1839,5/24/2019,9852,4,4
1840,5/24/2019,4776,5,4
1841,5/24/2019,5158,5,5
1842,5/24/2019,3567,17,5
1843,5/24/2019,2890,8,5
1844,5/24/2019,4410,15,5
1845,5/24/2019,7117,4,5
1846,5/25/2019,6775,11,4
1847,5/25/2019,3387,19,5
1848,5/25/2019,7133,8,2
1849,5/25/2019,3987,5,4
1850,5/25/2019,3253,15,3
1851,5/25/2019,5819,2,2
1852,5/25/2019,3937,8,2
1853,5/25/2019,4490,14,4
1854,5/25/2019,4739,2,5
1855,5/26/2019,1634,5,5
1856,5/26/2019,6186,2,3
1857,5/26/2019,5867,14,4
1858,5/26/2019,6194,15,4
1859,5/26/2019,8731,4,4
1860,5/26/2019,1524,6,6
1861,5/26/2019,2304,5,3
1862,5/26/2019,3302,11,4
1863,5/26/2019,8594,17,3
1864,5/26/2019,9814,19,4
1865,5/26/2019,1378,16,3
1866,5/26/2019,9419,5,4
1867,5/26/2019,9931,14,4
1868,5/26/2019,3528,15,5
1869,5/26/2019,8181,8,5
1870,5/26/2019,9825,14,5
1871,5/26/2019,1838,4,3
1872,5/26/2019,9933,3,3
1873,5/26/2019,7035,17,3
1874,5/27/2019,6511,13,4
1875,5/27/2019,8062,19,5
1876,5/27/2019,7822,16,2
1877,5/27/2019,10176,18,4
1878,5/27/2019,6806,20,5
1879,5/27/2019,4633,14,3
1880,5/27/2019,6496,10,3
1881,5/27/2019,9837,1,5
1882,5/27/2019,8269,7,2
1883,5/27/2019,2848,7,4
1884,5/27/2019,8769,11,4
1885,5/28/2019,976,5,5
1886,5/28/2019,5018,3,4
1887,5/28/2019,7446,1,4
1888,5/28/2019,5528,15,3
1889,5/28/2019,329,18,4
1890,5/28/2019,5748,11,4
1891,5/28/2019,3942,15,6
1892,5/28/2019,4391,20,4
1893,5/28/2019,5954,7,3
1894,5/28/2019,3282,14,3
1895,5/29/2019,1580,20,3
1896,5/29/2019,8731,9,4
1897,5/29/2019,8966,4,5
1898,5/29/2019,7862,19,6
1899,5/29/2019,3977,20,3
1900,5/29/2019,8291,15,3
1901,5/29/2019,7611,2,4
1902,5/29/2019,921,1,6
1903,5/29/2019,9900,1,4
1904,5/29/2019,3101,2,4
1905,5/29/2019,4515,1,3
1906,5/29/2019,8175,7,6
1907,5/29/2019,10147,19,6
1908,5/30/2019,9213,8,4
1909,5/30/2019,6288,18,3
1910,5/30/2019,790,3,3
1911,5/30/2019,7989,3,3
1912,5/30/2019,3010,6,5
1913,5/30/2019,9662,1,3
1914,5/30/2019,7701,11,2
1915,5/30/2019,1810,16,2
1916,5/30/2019,1491,4,6
1917,5/30/2019,6113,11,6
1918,5/30/2019,3469,17,5
1919,5/30/2019,4567,2,5
1920,5/30/2019,5990,12,4
1921,5/30/2019,3816,13,5
1922,5/30/2019,4094,14,5
1923,5/30/2019,5379,16,4
1924,5/30/2019,7865,12,2
1925,5/31/2019,3101,4,6
1926,5/31/2019,5855,14,4
1927,5/31/2019,9050,13,5
1928,5/31/2019,665,15,5
1929,5/31/2019,2533,11,3
1930,5/31/2019,5868,5,5
1931,5/31/2019,2185,5,2
1932,5/31/2019,1322,2,4
1933,5/31/2019,1965,7,3
1934,5/31/2019,9421,3,4
1935,5/31/2019,7678,20,3
1936,6/1/2019,4255,20,4
1937,6/1/2019,5682,18,4
1938,6/1/2019,8181,19,4
1939,6/1/2019,8699,12,3
1940,6/1/2019,9898,5,4
1941,6/1/2019,3463,7,5
1942,6/1/2019,8892,4,4
1943,6/1/2019,5407,6,5
1944,6/1/2019,5682,5,2
1945,6/1/2019,3768,16,5
1946,6/1/2019,2553,15,5
1947,6/1/2019,1438,5,6
1948,6/1/2019,8528,14,3
1949,6/2/2019,5590,2,5
1950,6/2/2019,10166,1,6
1951,6/2/2019,4767,15,5
1952,6/2/2019,4061,7,4
1953,6/2/2019,4162,15,5
1954,6/2/2019,5531,4,4
1955,6/2/2019,3790,15,2
1956,6/2/2019,192,14,4
1957,6/2/2019,5046,12,2
1958,6/2/2019,4525,14,5
1959,6/2/2019,426,17,4
1960,6/2/2019,2211,8,6
1961,6/2/2019,2846,1,3
1962,6/2/2019,5827,10,2
1963,6/3/2019,6432,9,3
1964,6/3/2019,1793,8,3
1965,6/3/2019,3302,8,3
1966,6/3/2019,9686,7,2
1967,6/3/2019,9728,18,2
1968,6/3/2019,3693,17,6
1969,6/3/2019,6309,3,3
1970,6/3/2019,3680,10,6
1971,6/3/2019,1322,2,6
1972,6/3/2019,3350,16,6
1973,6/3/2019,5875,15,4
1974,6/4/2019,4340,19,5
1975,6/4/2019,8172,5,6
1976,6/4/2019,8629,2,3
1977,6/4/2019,5233,17,4
1978,6/4/2019,9169,13,3
1979,6/4/2019,8158,15,5
1980,6/4/2019,6236,8,3
1981,6/4/2019,5052,6,3
1982,6/4/2019,5203,5,5
1983,6/4/2019,8541,1,2
1984,6/4/2019,1036,16,2
1985,6/4/2019,8435,7,4
1986,6/4/2019,8960,11,4
1987,6/4/2019,7972,2,6
1988,6/4/2019,3787,18,2
1989,6/4/2019,4522,18,4
1990,6/4/2019,8623,2,5
1991,6/5/2019,5555,4,4
1992,6/5/2019,5374,3,4
1993,6/5/2019,4307,1,4
1994,6/5/2019,7731,5,5
1995,6/5/2019,976,20,4
1996,6/5/2019,2929,15,3
1997,6/5/2019,6348,6,4
1998,6/5/2019,9020,16,4
1999,6/5/2019,7818,13,5
2000,6/5/2019,2255,5,4
2001,6/6/2019,2422,9,3
2002,6/6/2019,2296,15,4
2003,6/6/2019,6641,10,2
2004,6/6/2019,8055,16,4
2005,6/6/2019,3081,20,2
2006,6/6/2019,6304,4,3
2007,6/6/2019,4868,4,4
2008,6/6/2019,432,6,5
2009,6/6/2019,8359,10,3
2010,6/6/2019,4711,7,3
2011,6/6/2019,7072,3,3
2012,6/6/2019,8947,16,5
2013,6/6/2019,6353,6,7
2014,6/6/2019,7354,16,3
2015,6/7/2019,9440,7,2
2016,6/7/2019,2483,13,5
2017,6/7/2019,8439,16,3
2018,6/7/2019,448,20,5
2019,6/7/2019,2067,16,4
2020,6/7/2019,8351,2,5
2021,6/7/2019,1224,10,3
2022,6/7/2019,6077,18,6
2023,6/8/2019,7362,14,4
2024,6/8/2019,8172,4,4
2025,6/8/2019,8414,13,6
2026,6/8/2019,1167,17,4
2027,6/8/2019,4599,4,5
2028,6/8/2019,136,1,6
2029,6/8/2019,7701,4,3
2030,6/8/2019,4525,2,5
2031,6/8/2019,1481,14,4
2032,6/8/2019,8901,16,5
2033,6/8/2019,2523,13,2
2034,6/9/2019,1470,20,3
2035,6/9/2019,3438,12,5
2036,6/9/2019,6114,14,4
2037,6/9/2019,9998,14,2
2038,6/9/2019,2689,8,3
2039,6/9/2019,1321,12,5
2040,6/9/2019,2431,17,3
2041,6/9/2019,4711,12,3
2042,6/9/2019,8063,18,5
2043,6/9/2019,7203,12,6
2044,6/10/2019,3929,17,4
2045,6/10/2019,7275,15,6
2046,6/11/2019,2553,10,3
2047,6/11/2019,4391,15,5
2048,6/11/2019,170,2,4
2049,6/11/2019,180,6,3
2050,6/11/2019,2813,10,3
2051,6/11/2019,6204,10,6
2052,6/11/2019,521,3,5
2053,6/11/2019,8768,1,2
2054,6/11/2019,6522,15,3
2055,6/11/2019,3273,2,4
2056,6/11/2019,9797,20,5
2057,6/11/2019,8172,20,3
2058,6/11/2019,9469,7,5
2059,6/11/2019,9623,2,5
2060,6/11/2019,3409,3,2
2061,6/12/2019,7963,17,5
2062,6/12/2019,3854,20,3
2063,6/12/2019,1957,10,6
2064,6/12/2019,7171,16,3
2065,6/12/2019,7354,11,3
2066,6/12/2019,3282,18,4
2067,6/12/2019,6047,10,6
2068,6/12/2019,2053,17,6
2069,6/12/2019,5405,6,4
2070,6/12/2019,5301,14,5
2071,6/13/2019,5821,6,6
2072,6/13/2019,5826,16,6
2073,6/13/2019,9302,7,1
2074,6/13/2019,4951,13,3
2075,6/13/2019,7190,7,4
2076,6/13/2019,9928,16,4
2077,6/13/2019,8083,7,3
2078,6/14/2019,9759,6,5
2079,6/14/2019,3929,9,6
2080,6/14/2019,5685,12,5
2081,6/14/2019,1865,1,4
2082,6/14/2019,5765,20,3
2083,6/14/2019,5623,5,4
2084,6/14/2019,8933,18,2
2085,6/14/2019,161,18,4
2086,6/14/2019,3549,15,2
2087,6/15/2019,8864,9,5
2088,6/15/2019,4767,14,5
2089,6/15/2019,6641,18,3
2090,6/15/2019,3015,5,6
2091,6/15/2019,5163,3,5
2092,6/15/2019,2587,14,2
2093,6/15/2019,6617,9,4
2094,6/15/2019,6107,17,4
2095,6/15/2019,3825,11,5
2096,6/15/2019,5877,15,4
2097,6/15/2019,6695,20,4
2098,6/16/2019,282,15,4
2099,6/16/2019,5167,17,6
2100,6/16/2019,6429,8,4
2101,6/16/2019,180,10,5
2102,6/16/2019,4948,14,4
2103,6/16/2019,7310,17,7
2104,6/16/2019,7906,8,5
2105,6/16/2019,8663,4,5
2106,6/16/2019,8841,10,3
2107,6/16/2019,5537,7,5
2108,6/16/2019,5813,19,6
2109,6/16/2019,3414,12,3
2110,6/16/2019,9176,11,3
2111,6/16/2019,5067,10,5
2112,6/16/2019,6417,15,3
2113,6/16/2019,7190,18,4
2114,6/16/2019,5616,13,3
2115,6/16/2019,5040,12,4
2116,6/16/2019,7257,7,5
2117,6/17/2019,406,13,5
2118,6/17/2019,665,15,6
2119,6/17/2019,4007,20,4
2120,6/17/2019,1813,9,5
2121,6/18/2019,9306,15,4
2122,6/18/2019,8427,12,4
2123,6/18/2019,6309,13,3
2124,6/18/2019,7154,10,6
2125,6/18/2019,2280,2,4
2126,6/18/2019,4209,14,3
2127,6/18/2019,1195,4,3
2128,6/18/2019,7099,9,3
2129,6/18/2019,856,8,5
2130,6/18/2019,5877,18,5
2131,6/18/2019,7190,4,4
2132,6/18/2019,4118,9,5
2133,6/18/2019,4589,8,3
2134,6/18/2019,8015,4,5
2135,6/19/2019,5610,5,6
2136,6/19/2019,1991,3,4
2137,6/19/2019,2689,3,6
2138,6/19/2019,7811,14,2
2139,6/19/2019,2587,1,5
2140,6/19/2019,7056,4,6
2141,6/19/2019,7479,10,3
2142,6/19/2019,7743,4,3
2143,6/19/2019,6530,8,3
2144,6/20/2019,5210,6,4
2145,6/20/2019,9144,18,2
2146,6/20/2019,4836,2,3
2147,6/20/2019,1675,3,4
2148,6/20/2019,4191,4,3
2149,6/20/2019,9075,3,4
2150,6/20/2019,8172,17,3
2151,6/20/2019,7359,6,6
2152,6/20/2019,5199,10,5
2153,6/20/2019,2781,16,5
2154,6/20/2019,4445,10,4
2155,6/20/2019,8070,5,6
2156,6/20/2019,7702,6,5
2157,6/20/2019,9256,8,4
2158,6/20/2019,7720,13,2
2159,6/20/2019,9263,20,4
2160,6/20/2019,8140,10,3
2161,6/21/2019,4633,13,4
2162,6/21/2019,6754,13,4
2163,6/21/2019,3693,9,5
2164,6/21/2019,2658,3,7
2165,6/21/2019,3462,16,4
2166,6/21/2019,5942,17,5
2167,6/21/2019,7843,3,4
2168,6/21/2019,9075,11,3
2169,6/21/2019,2742,9,5
2170,6/21/2019,1310,17,5
2171,6/21/2019,1622,12,4
2172,6/21/2019,1310,11,4
2173,6/21/2019,1897,6,3
2174,6/21/2019,6105,20,6
2175,6/21/2019,7502,5,3
2176,6/21/2019,7149,8,4
2177,6/21/2019,1133,11,5
2178,6/21/2019,9224,19,3
2179,6/22/2019,6772,10,4
2180,6/22/2019,10055,2,5
2181,6/22/2019,6348,10,4
2182,6/22/2019,6429,2,4
2183,6/22/2019,6647,9,2
2184,6/22/2019,3197,20,6
2185,6/22/2019,905,18,4
2186,6/22/2019,4587,19,4
2187,6/22/2019,7250,20,6
2188,6/22/2019,2371,9,4
2189,6/22/2019,1484,14,5
2190,6/22/2019,1979,1,4
2191,6/22/2019,5616,6,3
2192,6/22/2019,995,16,3
2193,6/22/2019,3196,15,4
2194,6/22/2019,4615,4,3
2195,6/22/2019,8769,13,6
2196,6/23/2019,180,7,5
2197,6/23/2019,2658,7,4
2198,6/23/2019,5498,3,3
2199,6/23/2019,6982,13,2
2200,6/24/2019,905,1,4
2201,6/24/2019,5545,11,5
2202,6/24/2019,7510,11,4
2203,6/24/2019,5809,13,3
2204,6/24/2019,2547,19,5
2205,6/24/2019,373,19,5
2206,6/24/2019,9788,12,2
2207,6/24/2019,9651,6,2
2208,6/24/2019,8887,7,5
2209,6/24/2019,7001,18,4
2210,6/24/2019,7051,18,6
2211,6/24/2019,4125,14,6
2212,6/24/2019,573,16,5
2213,6/24/2019,1146,7,6
2214,6/24/2019,3564,17,3
2215,6/24/2019,8623,18,3
2216,6/24/2019,8172,6,3
2217,6/24/2019,9461,6,5
2218,6/24/2019,9937,13,4
2219,6/24/2019,467,20,5
2220,6/24/2019,2715,5,4
2221,6/25/2019,9898,6,5
2222,6/25/2019,3773,17,5
2223,6/25/2019,7580,1,3
2224,6/25/2019,6367,6,5
2225,6/25/2019,5502,1,3
2226,6/25/2019,2553,20,6
2227,6/25/2019,4417,20,4
2228,6/25/2019,6061,7,4
2229,6/25/2019,1839,2,4
2230,6/25/2019,9163,8,5
2231,6/25/2019,5731,15,5
2232,6/25/2019,1497,9,2
2233,6/25/2019,4019,9,7
2234,6/26/2019,521,7,3
2235,6/26/2019,4143,2,3
2236,6/26/2019,9318,16,3
2237,6/26/2019,7366,2,4
2238,6/26/2019,7257,1,6
2239,6/26/2019,5056,13,5
2240,6/26/2019,2385,11,3
2241,6/27/2019,6897,4,4
2242,6/27/2019,3426,4,5
2243,6/27/2019,8138,12,4
2244,6/27/2019,690,12,5
2245,6/27/2019,5984,8,4
2246,6/27/2019,9997,1,6
2247,6/27/2019,9102,15,3
2248,6/27/2019,8283,8,5
2249,6/27/2019,4875,11,4
2250,6/28/2019,726,7,4
2251,6/28/2019,9972,11,3
2252,6/28/2019,5407,10,4
2253,6/28/2019,8310,13,5
2254,6/28/2019,1414,16,5
2255,6/28/2019,9797,6,5
2256,6/28/2019,6736,3,4
2257,6/28/2019,7384,15,6
2258,6/28/2019,9837,8,6
2259,6/28/2019,2135,2,1
2260,6/28/2019,2106,14,4
2261,6/28/2019,2863,6,5
2262,6/28/2019,5674,2,4
2263,6/28/2019,9815,13,2
2264,6/28/2019,5831,2,3
2265,6/28/2019,1361,14,4
2266,6/29/2019,5060,15,4
2267,6/29/2019,115,18,5
2268,6/29/2019,3936,7,5
2269,6/29/2019,7611,9,6
2270,6/29/2019,1915,4,6
2271,6/29/2019,10210,6,5
2272,6/29/2019,7241,15,4
2273,6/29/2019,5799,1,3
2274,6/29/2019,9251,8,4
2275,6/29/2019,4234,11,3
2276,6/29/2019,4364,18,4
2277,6/29/2019,4497,20,3
2278,6/29/2019,9373,16,5
2279,6/29/2019,4315,14,4
2280,6/29/2019,5088,18,3
2281,6/29/2019,7715,9,3
2282,6/29/2019,907,19,3
2283,6/29/2019,3763,8,6
2284,6/30/2019,99,9,6
2285,6/30/2019,9237,8,2
2286,6/30/2019,3548,16,3
2287,6/30/2019,1297,18,4
2288,6/30/2019,5973,13,6
2289,6/30/2019,1484,14,3
2290,6/30/2019,8068,5,5
2291,6/30/2019,8647,7,3
2292,7/1/2019,2448,16,4
2293,7/1/2019,7190,16,3
2294,7/1/2019,5644,15,2
2295,7/1/2019,1004,10,4
2296,7/1/2019,4445,6,3
2297,7/1/2019,9924,16,4
2298,7/1/2019,3719,17,4
2299,7/1/2019,4541,9,3
2300,7/2/2019,6003,16,3
2301,7/2/2019,5019,4,3
2302,7/2/2019,6564,20,3
2303,7/2/2019,6417,20,5
2304,7/2/2019,6262,13,4
2305,7/2/2019,5374,10,3
2306,7/2/2019,3216,4,3
2307,7/2/2019,780,10,3
2308,7/2/2019,5895,2,3
2309,7/2/2019,9866,1,5
2310,7/2/2019,8094,10,5
2311,7/2/2019,2612,6,6
2312,7/2/2019,3688,13,5
2313,7/2/2019,7605,9,3
2314,7/3/2019,8439,7,3
2315,7/3/2019,9286,16,4
2316,7/3/2019,976,5,3
2317,7/3/2019,4537,1,4
2318,7/3/2019,4699,13,3
2319,7/3/2019,4397,6,5
2320,7/3/2019,2921,9,3
2321,7/3/2019,7359,11,4
2322,7/3/2019,9269,18,2
2323,7/3/2019,595,3,5
2324,7/4/2019,9242,15,5
2325,7/4/2019,4597,7,3
2326,7/4/2019,5958,1,3
2327,7/4/2019,9710,13,3
2328,7/4/2019,10068,9,3
2329,7/4/2019,4261,12,2
2330,7/4/2019,6288,5,4
2331,7/4/2019,6710,9,5
2332,7/4/2019,7469,14,3
2333,7/4/2019,7393,14,3
2334,7/4/2019,676,20,3
2335,7/4/2019,1611,9,4
2336,7/5/2019,7521,17,4
2337,7/5/2019,1744,11,5
2338,7/5/2019,3222,4,5
2339,7/5/2019,10091,4,4
2340,7/5/2019,8070,19,6
2341,7/5/2019,7262,5,2
2342,7/5/2019,8159,20,4
2343,7/5/2019,9099,18,6
2344,7/6/2019,1446,12,4
2345,7/6/2019,8202,18,4
2346,7/6/2019,335,13,3
2347,7/6/2019,55,7,4
2348,7/6/2019,690,9,5
2349,7/6/2019,4925,17,4
2350,7/6/2019,7580,7,2
2351,7/6/2019,3816,7,4
2352,7/6/2019,3882,15,5
2353,7/6/2019,4767,18,4
2354,7/7/2019,4232,5,4
2355,7/7/2019,4846,10,3
2356,7/7/2019,7721,4,3
2357,7/7/2019,8275,9,5
2358,7/7/2019,2699,4,4
2359,7/7/2019,771,11,6
2360,7/7/2019,4253,9,2
2361,7/7/2019,4562,9,5
2362,7/8/2019,1130,13,5
2363,7/8/2019,1481,11,5
2364,7/8/2019,8074,20,4
2365,7/8/2019,9535,20,6
2366,7/8/2019,3349,2,5
2367,7/8/2019,8963,16,5
2368,7/8/2019,4727,19,6
2369,7/8/2019,1313,1,4
2370,7/8/2019,9928,16,2
2371,7/8/2019,6454,14,3
2372,7/8/2019,5188,14,3
2373,7/8/2019,545,18,6
2374,7/8/2019,8577,14,4
2375,7/9/2019,5543,20,4
2376,7/9/2019,8851,19,5
2377,7/9/2019,1310,19,4
2378,7/9/2019,2672,20,5
2379,7/9/2019,1594,6,6
2380,7/9/2019,3012,14,3
2381,7/9/2019,819,4,6
2382,7/9/2019,1468,17,4
2383,7/10/2019,216,12,3
2384,7/10/2019,3716,2,5
2385,7/10/2019,4925,14,4
2386,7/10/2019,4691,16,5
2387,7/10/2019,781,16,5
2388,7/10/2019,7791,13,4
2389,7/10/2019,5790,17,5
2390,7/10/2019,7132,20,6
2391,7/10/2019,4413,13,3
2392,7/11/2019,9951,3,5
2393,7/11/2019,8841,9,5
2394,7/11/2019,5694,4,5
2395,7/11/2019,1528,11,5
2396,7/11/2019,8777,6,5
2397,7/11/2019,857,4,6
2398,7/11/2019,4649,9,4
2399,7/11/2019,6056,16,4
2400,7/11/2019,9863,8,3
2401,7/11/2019,7849,2,6
2402,7/11/2019,6630,7,3
2403,7/11/2019,7202,4,4
2404,7/11/2019,5777,8,3
2405,7/11/2019,6284,6,5
2406,7/11/2019,49,4,5
2407,7/11/2019,7856,13,3
2408,7/11/2019,346,17,3
2409,7/11/2019,7072,15,6
2410,7/11/2019,4413,10,3
2411,7/11/2019,4589,5,4
2412,7/11/2019,9078,14,2
2413,7/12/2019,1341,16,4
2414,7/12/2019,9017,16,4
2415,7/12/2019,8551,18,5
2416,7/12/2019,8859,19,4
2417,7/12/2019,4099,16,3
2418,7/12/2019,1917,3,4
2419,7/12/2019,3539,9,5
2420,7/12/2019,2757,12,3
2421,7/12/2019,5984,5,5
2422,7/12/2019,2908,14,3
2423,7/12/2019,7596,1,2
2424,7/12/2019,7717,4,4
2425,7/12/2019,3549,12,1
2426,7/12/2019,3548,13,4
2427,7/12/2019,5790,17,4
2428,7/13/2019,6348,19,3
2429,7/13/2019,5644,2,5
2430,7/13/2019,6681,12,5
2431,7/13/2019,8587,17,2
2432,7/13/2019,995,3,5
2433,7/13/2019,5674,10,4
2434,7/13/2019,4599,3,6
2435,7/13/2019,3611,3,4
2436,7/13/2019,5009,4,5
2437,7/13/2019,6584,9,3
2438,7/14/2019,1931,10,4
2439,7/14/2019,6683,12,5
2440,7/14/2019,1813,14,6
2441,7/14/2019,4868,7,5
2442,7/14/2019,5616,19,3
2443,7/14/2019,6113,18,4
2444,7/14/2019,6647,4,6
2445,7/14/2019,3000,1,3
2446,7/14/2019,7149,15,5
2447,7/14/2019,7632,1,5
2448,7/14/2019,9263,2,4
2449,7/14/2019,8849,20,2
2450,7/14/2019,391,2,4
2451,7/15/2019,2389,2,4
2452,7/15/2019,8860,20,5
2453,7/15/2019,4750,7,3
2454,7/15/2019,9476,16,5
2455,7/15/2019,4282,7,4
2456,7/15/2019,4490,11,6
2457,7/15/2019,6930,3,4
2458,7/15/2019,819,19,4
2459,7/15/2019,5707,2,6
2460,7/15/2019,5405,3,5
2461,7/15/2019,7416,16,4
2462,7/15/2019,8442,1,4
2463,7/15/2019,5216,7,6
2464,7/16/2019,9937,5,5
2465,7/16/2019,2065,6,5
2466,7/16/2019,1003,12,4
2467,7/16/2019,4892,4,6
2468,7/16/2019,463,20,4
2469,7/16/2019,4739,16,5
2470,7/16/2019,9815,13,3
2471,7/16/2019,4719,15,3
2472,7/16/2019,3285,5,4
2473,7/16/2019,1341,18,4
2474,7/16/2019,9524,16,3
2475,7/16/2019,4175,13,3
2476,7/17/2019,2588,2,4
2477,7/17/2019,7434,6,6
2478,7/17/2019,2966,1,4
2479,7/17/2019,3099,3,4
2480,7/17/2019,4118,14,2
2481,7/17/2019,5295,13,3
2482,7/17/2019,6262,7,5
2483,7/17/2019,921,5,4
2484,7/17/2019,3719,13,3
2485,7/17/2019,1802,19,4
2486,7/17/2019,2981,8,6
2487,7/17/2019,3352,20,5
2488,7/17/2019,76,20,4
2489,7/17/2019,8255,4,5
2490,7/17/2019,9252,5,5
2491,7/17/2019,2555,14,6
2492,7/17/2019,2570,7,6
2493,7/17/2019,1490,19,3
2494,7/17/2019,2444,11,5
2495,7/17/2019,3473,2,3
2496,7/17/2019,5614,3,4
2497,7/17/2019,760,7,3
2498,7/17/2019,2915,11,3
2499,7/17/2019,5432,10,4
2500,7/17/2019,2961,14,4
2501,7/17/2019,10167,7,5
2502,7/18/2019,8202,3,3
2503,7/18/2019,5702,19,2
2504,7/18/2019,3409,9,2
2505,7/18/2019,8851,15,2
2506,7/18/2019,4296,6,6
2507,7/18/2019,2371,10,5
2508,7/18/2019,8199,2,5
2509,7/18/2019,4877,16,5
2510,7/18/2019,878,12,3
2511,7/18/2019,398,4,5
2512,7/18/2019,9642,4,3
2513,7/19/2019,1659,1,3
2514,7/19/2019,6038,1,3
2515,7/19/2019,2385,15,5
2516,7/19/2019,2951,16,6
2517,7/19/2019,2428,1,6
2518,7/19/2019,7305,7,4
2519,7/19/2019,837,17,5
2520,7/19/2019,5760,9,3
2521,7/19/2019,6560,2,3
2522,7/19/2019,6744,4,3
2523,7/19/2019,7570,8,4
2524,7/20/2019,614,9,4
2525,7/20/2019,3878,7,3
2526,7/20/2019,8187,12,3
2527,7/20/2019,7461,16,1
2528,7/20/2019,44,10,3
2529,7/20/2019,5419,9,2
2530,7/20/2019,760,13,5
2531,7/21/2019,2359,7,3
2532,7/21/2019,6892,14,6
2533,7/21/2019,6760,18,4
2534,7/21/2019,4315,3,3
2535,7/21/2019,2377,9,5
2536,7/21/2019,2385,9,3
2537,7/21/2019,4730,13,4
2538,7/21/2019,6129,2,4
2539,7/21/2019,7103,1,4
2540,7/21/2019,9040,9,5
2541,7/21/2019,4291,1,4
2542,7/22/2019,7983,2,4
2543,7/22/2019,887,10,4
2544,7/22/2019,4094,11,4
2545,7/22/2019,5726,3,3
2546,7/22/2019,179,10,2
2547,7/22/2019,3692,15,4
2548,7/22/2019,1987,11,4
2549,7/22/2019,4180,6,4
2550,7/22/2019,7978,2,5
2551,7/22/2019,4541,1,5
2552,7/22/2019,8196,2,5
2553,7/22/2019,2201,3,5
2554,7/22/2019,3099,19,3
2555,7/22/2019,1245,9,4
2556,7/22/2019,3945,17,6
2557,7/22/2019,1584,3,2
2558,7/22/2019,2535,11,5
2559,7/23/2019,9779,17,3
2560,7/23/2019,2747,10,2
2561,7/23/2019,3434,8,6
2562,7/23/2019,780,20,5
2563,7/23/2019,997,5,5
2564,7/23/2019,36,11,5
2565,7/23/2019,5063,13,3
2566,7/23/2019,9225,14,4
2567,7/24/2019,5813,20,4
