Transacao,Data de compra,ID Consumidor,ID Produto,Quantidade
9319,6/20/2020,3880,11,4
9320,6/20/2020,9415,3,3
9321,6/20/2020,1119,20,4
9322,6/20/2020,262,20,6
9323,6/20/2020,2797,19,5
9324,6/20/2020,3454,8,4
9325,6/21/2020,8993,3,3
9326,6/21/2020,4914,4,4
9327,6/21/2020,8474,1,3
9328,6/21/2020,3951,18,3
9329,6/21/2020,8351,20,4
9330,6/21/2020,6804,1,6
9331,6/21/2020,1853,5,2
9332,6/21/2020,6047,17,3
9333,6/21/2020,6232,16,5
9334,6/21/2020,1112,2,5
9335,6/21/2020,7729,14,4
9336,6/21/2020,194,19,5
9337,6/21/2020,5290,12,2
9338,6/21/2020,9644,8,5
9339,6/21/2020,5666,6,4
9340,6/21/2020,491,11,6
9341,6/21/2020,7146,3,4
9342,6/21/2020,5715,11,5
9343,6/21/2020,6528,19,6
9344,6/21/2020,3441,2,3
9345,6/21/2020,4001,20,4
9346,6/21/2020,3186,17,6
9347,6/21/2020,4932,14,3
9348,6/21/2020,5223,1,2
9349,6/21/2020,8091,6,6
9350,6/21/2020,1787,12,5
9351,6/21/2020,4234,7,5
9352,6/21/2020,3119,20,5
9353,6/22/2020,5669,20,3
9354,6/22/2020,7945,15,2
9355,6/22/2020,1352,12,4
9356,6/22/2020,8242,20,6
9357,6/22/2020,6957,16,3
9358,6/22/2020,1701,19,2
9359,6/22/2020,3645,2,2
9360,6/22/2020,8341,2,4
9361,6/22/2020,7915,15,2
9362,6/22/2020,8787,15,5
9363,6/22/2020,1408,2,6
9364,6/22/2020,10280,12,6
9365,6/22/2020,4914,8,3
9366,6/22/2020,5976,1,3
9367,6/22/2020,8111,5,6
9368,6/22/2020,1295,15,3
9369,6/22/2020,4595,8,4
9370,6/22/2020,1781,15,5
9371,6/22/2020,9464,3,4
9372,6/22/2020,5938,1,5
9373,6/22/2020,8204,2,6
9374,6/22/2020,9850,13,4
9375,6/22/2020,1451,17,4
9376,6/22/2020,1402,19,3
9377,6/22/2020,5644,15,3
9378,6/22/2020,7946,13,3
9379,6/22/2020,9866,6,4
9380,6/22/2020,6291,18,4
9381,6/23/2020,3532,17,6
9382,6/23/2020,3951,20,6
9383,6/23/2020,4597,10,5
9384,6/23/2020,2175,17,6
9385,6/23/2020,3442,12,4
9386,6/23/2020,8341,17,5
9387,6/23/2020,9331,8,3
9388,6/23/2020,6774,14,4
9389,6/23/2020,5219,9,6
9390,6/23/2020,5342,3,6
9391,6/23/2020,2550,8,4
9392,6/23/2020,5466,10,5
9393,6/23/2020,5374,18,5
9394,6/23/2020,8061,14,4
9395,6/23/2020,670,11,6
9396,6/23/2020,3961,10,7
9397,6/23/2020,6272,3,2
9398,6/23/2020,9268,1,5
9399,6/23/2020,6240,18,4
9400,6/23/2020,8427,11,4
9401,6/23/2020,4981,19,3
9402,6/23/2020,1141,15,4
9403,6/23/2020,1567,6,5
9404,6/23/2020,3238,6,5
9405,6/23/2020,10019,13,4
9406,6/23/2020,2475,8,3
9407,6/24/2020,8355,9,6
9408,6/24/2020,3056,14,4
9409,6/24/2020,9243,18,7
9410,6/24/2020,1533,7,4
9411,6/24/2020,114,15,2
9412,6/24/2020,4609,5,3
9413,6/24/2020,5693,4,4
9414,6/24/2020,2675,14,3
9415,6/24/2020,1587,11,6
9416,6/24/2020,1780,18,3
9417,6/24/2020,2191,3,6
9418,6/24/2020,4907,10,4
9419,6/24/2020,1360,9,3
9420,6/24/2020,4925,20,5
9421,6/24/2020,8573,10,4
9422,6/24/2020,9230,15,3
9423,6/24/2020,8259,2,4
9424,6/24/2020,5050,18,4
9425,6/24/2020,4620,1,3
9426,6/25/2020,2311,13,3
9427,6/25/2020,7195,6,3
9428,6/25/2020,5672,18,3
9429,6/25/2020,8498,10,4
9430,6/25/2020,1026,4,4
9431,6/25/2020,1720,17,3
9432,6/25/2020,8362,15,4
9433,6/25/2020,2790,19,4
9434,6/25/2020,6484,3,3
9435,6/25/2020,4346,15,3
9436,6/25/2020,9379,14,4
9437,6/25/2020,6076,7,5
9438,6/25/2020,446,3,3
9439,6/25/2020,5975,19,7
9440,6/25/2020,1843,5,3
9441,6/25/2020,1571,6,5
9442,6/25/2020,6864,1,5
9443,6/25/2020,3567,9,3
9444,6/25/2020,683,8,4
9445,6/25/2020,7696,5,5
9446,6/25/2020,8670,10,4
9447,6/25/2020,1660,9,3
9448,6/25/2020,2693,14,3
9449,6/25/2020,2335,18,3
9450,6/25/2020,4049,9,4
9451,6/25/2020,2587,19,4
9452,6/25/2020,9859,1,3
9453,6/25/2020,5652,6,3
9454,6/25/2020,6944,1,5
9455,6/25/2020,9586,7,4
9456,6/25/2020,6367,11,4
9457,6/25/2020,9824,16,3
9458,6/25/2020,3713,17,3
9459,6/26/2020,4731,10,4
9460,6/26/2020,365,19,2
9461,6/26/2020,534,5,4
9462,6/26/2020,2613,4,5
9463,6/26/2020,119,11,5
9464,6/26/2020,1612,16,6
9465,6/26/2020,9588,12,3
9466,6/26/2020,1425,5,6
9467,6/26/2020,8825,19,5
9468,6/26/2020,399,2,4
9469,6/26/2020,10016,6,4
9470,6/26/2020,1161,14,5
9471,6/26/2020,4868,20,2
9472,6/26/2020,346,18,3
9473,6/26/2020,4005,18,5
9474,6/26/2020,5665,4,4
9475,6/26/2020,1524,8,4
9476,6/26/2020,3749,5,4
9477,6/26/2020,680,19,3
9478,6/27/2020,5895,8,3
9479,6/27/2020,3396,2,4
9480,6/27/2020,1693,3,4
9481,6/27/2020,8188,2,4
9482,6/27/2020,9619,6,4
9483,6/27/2020,3601,3,4
9484,6/27/2020,6076,12,4
9485,6/27/2020,3080,5,4
9486,6/27/2020,564,15,3
9487,6/27/2020,1050,6,5
9488,6/27/2020,9208,12,4
9489,6/27/2020,9402,17,3
9490,6/27/2020,6047,8,2
9491,6/27/2020,6367,11,4
9492,6/27/2020,2198,8,7
9493,6/27/2020,8551,12,5
9494,6/27/2020,3125,20,6
9495,6/27/2020,4780,18,3
9496,6/27/2020,8914,6,4
9497,6/27/2020,7362,16,3
9498,6/27/2020,10230,12,3
9499,6/27/2020,7968,4,4
9500,6/27/2020,4731,8,4
9501,6/27/2020,8203,2,4
9502,6/28/2020,5432,19,5
9503,6/28/2020,6034,4,4
9504,6/28/2020,4460,7,3
9505,6/28/2020,9660,12,3
9506,6/28/2020,6358,15,5
9507,6/28/2020,8592,4,3
9508,6/28/2020,7530,20,3
9509,6/28/2020,244,5,4
9510,6/28/2020,1787,7,6
9511,6/28/2020,6816,1,6
9512,6/28/2020,815,19,3
9513,6/28/2020,5851,15,5
9514,6/28/2020,7063,14,5
9515,6/28/2020,8169,19,6
9516,6/28/2020,6708,10,6
9517,6/28/2020,8195,6,3
9518,6/28/2020,8351,15,6
9519,6/28/2020,1402,6,2
9520,6/28/2020,4111,16,3
9521,6/28/2020,4803,9,5
9522,6/28/2020,10225,17,5
9523,6/28/2020,3560,1,3
9524,6/28/2020,1633,7,3
9525,6/28/2020,1658,13,2
9526,6/28/2020,9037,19,4
9527,6/28/2020,625,20,4
9528,6/28/2020,7444,14,4
9529,6/28/2020,9010,1,6
9530,6/28/2020,9640,15,3
9531,6/28/2020,1014,18,3
9532,6/28/2020,8921,5,6
9533,6/29/2020,8970,19,2
9534,6/29/2020,5341,11,5
9535,6/29/2020,2550,18,4
9536,6/29/2020,2191,19,3
9537,6/29/2020,4620,5,4
9538,6/29/2020,996,7,4
9539,6/29/2020,248,6,5
9540,6/29/2020,4319,8,5
9541,6/29/2020,4925,15,5
9542,6/29/2020,6896,5,5
9543,6/29/2020,3450,2,4
9544,6/29/2020,5891,6,5
9545,6/29/2020,5584,15,4
9546,6/29/2020,6352,19,3
9547,6/29/2020,597,14,5
9548,6/29/2020,4736,18,5
9549,6/29/2020,6934,10,4
9550,6/29/2020,2998,9,5
9551,6/29/2020,3979,16,5
9552,6/29/2020,754,14,3
9553,6/29/2020,1537,5,4
9554,6/29/2020,3437,7,5
9555,6/29/2020,2201,10,4
9556,6/29/2020,8870,11,5
9557,6/29/2020,6358,2,5
9558,6/29/2020,8115,8,4
9559,6/29/2020,8263,13,3
9560,6/30/2020,9311,20,4
9561,6/30/2020,9311,19,5
9562,6/30/2020,4411,3,4
9563,6/30/2020,6105,9,4
9564,6/30/2020,6311,13,4
9565,6/30/2020,7337,11,4
9566,6/30/2020,8391,17,6
9567,6/30/2020,4771,18,4
9568,6/30/2020,4321,17,6
9569,6/30/2020,3166,1,4
9570,6/30/2020,6957,1,4
9571,6/30/2020,9263,13,5
9572,6/30/2020,8374,9,4
9573,6/30/2020,1941,10,5
9574,6/30/2020,4226,7,6
9575,6/30/2020,4315,4,5
9576,6/30/2020,7354,15,3
9577,6/30/2020,8729,17,5
9578,6/30/2020,6835,7,6
9579,6/30/2020,2618,10,3
9580,6/30/2020,2790,12,4
9581,6/30/2020,769,3,3
9582,6/30/2020,6849,13,3
9583,6/30/2020,402,9,3
9584,6/30/2020,4325,12,4
9585,6/30/2020,2799,2,4
9586,6/30/2020,8658,11,5
9587,7/1/2020,497,15,2
9588,7/1/2020,9006,3,4
9589,7/1/2020,5877,6,4
9590,7/1/2020,6466,20,4
9591,7/1/2020,9039,6,4
9592,7/1/2020,7355,14,4
9593,7/1/2020,7780,12,3
9594,7/1/2020,3033,11,6
9595,7/1/2020,5745,16,4
9596,7/1/2020,1032,6,4
9597,7/1/2020,1189,16,4
9598,7/1/2020,4180,11,5
9599,7/1/2020,2029,20,4
9600,7/1/2020,7630,3,2
9601,7/1/2020,5148,1,3
9602,7/1/2020,9451,14,3
9603,7/1/2020,3501,12,6
9604,7/1/2020,10008,6,4
9605,7/1/2020,5238,20,3
9606,7/1/2020,370,13,3
9607,7/1/2020,8926,10,4
9608,7/1/2020,4761,6,4
9609,7/1/2020,3308,16,5
9610,7/1/2020,3446,15,3
9611,7/1/2020,2257,10,5
9612,7/2/2020,8237,3,3
9613,7/2/2020,5691,1,2
9614,7/2/2020,7446,14,4
9615,7/2/2020,9844,14,3
9616,7/2/2020,5877,6,3
9617,7/2/2020,7632,15,4
9618,7/2/2020,8070,8,4
9619,7/2/2020,9811,4,4
9620,7/2/2020,597,15,3
9621,7/2/2020,4941,2,5
9622,7/2/2020,381,12,3
9623,7/2/2020,3855,1,4
9624,7/2/2020,5745,13,4
9625,7/2/2020,511,20,4
9626,7/2/2020,7279,8,3
9627,7/2/2020,2273,1,4
9628,7/2/2020,6618,13,5
9629,7/2/2020,554,14,6
9630,7/2/2020,5643,20,3
9631,7/2/2020,9623,1,5
9632,7/2/2020,1038,18,3
9633,7/2/2020,5712,3,4
9634,7/2/2020,6387,2,4
9635,7/2/2020,5433,2,5
9636,7/2/2020,680,7,5
9637,7/2/2020,5429,14,4
9638,7/2/2020,4676,1,5
9639,7/2/2020,3616,4,6
9640,7/2/2020,8658,7,4
9641,7/2/2020,3225,7,5
9642,7/2/2020,7596,15,3
9643,7/2/2020,8872,17,6
9644,7/3/2020,9945,15,3
9645,7/3/2020,2908,14,5
9646,7/3/2020,4029,18,4
9647,7/3/2020,3539,2,2
9648,7/3/2020,5844,18,4
9649,7/3/2020,5512,4,3
9650,7/3/2020,5099,19,6
9651,7/3/2020,9125,20,5
9652,7/3/2020,443,6,4
9653,7/3/2020,5102,12,6
9654,7/3/2020,6033,15,2
9655,7/3/2020,8486,16,2
9656,7/3/2020,9230,12,5
9657,7/3/2020,925,13,4
9658,7/3/2020,5757,3,4
9659,7/3/2020,7580,14,4
9660,7/3/2020,2878,5,3
9661,7/3/2020,3761,7,5
9662,7/3/2020,2068,18,4
9663,7/3/2020,6849,9,4
9664,7/3/2020,9777,15,4
9665,7/3/2020,286,2,5
9666,7/3/2020,6558,19,5
9667,7/4/2020,1177,14,3
9668,7/4/2020,1429,4,5
9669,7/4/2020,1503,2,2
9670,7/4/2020,3324,13,3
9671,7/4/2020,7726,12,3
9672,7/4/2020,9097,14,2
9673,7/4/2020,5481,5,5
9674,7/4/2020,1102,9,3
9675,7/4/2020,6406,4,3
9676,7/4/2020,8400,12,4
9677,7/4/2020,8775,14,3
9678,7/4/2020,8040,14,3
9679,7/4/2020,8333,9,5
9680,7/4/2020,10031,20,4
9681,7/4/2020,591,10,6
9682,7/4/2020,3497,8,6
9683,7/4/2020,4858,19,4
9684,7/4/2020,9642,13,4
9685,7/4/2020,3328,2,5
9686,7/4/2020,8427,6,4
9687,7/4/2020,597,17,5
9688,7/4/2020,2482,16,4
9689,7/4/2020,4676,2,4
9690,7/4/2020,8645,15,3
9691,7/4/2020,8870,2,3
9692,7/4/2020,1325,9,5
9693,7/4/2020,6713,1,4
9694,7/4/2020,6717,14,3
9695,7/4/2020,898,2,6
9696,7/4/2020,1209,15,5
9697,7/4/2020,2646,5,4
9698,7/4/2020,1092,1,6
9699,7/4/2020,3517,11,3
9700,7/4/2020,7994,11,5
9701,7/5/2020,9319,18,7
9702,7/5/2020,5857,2,3
9703,7/5/2020,3397,6,5
9704,7/5/2020,5478,4,5
9705,7/5/2020,5655,11,4
9706,7/5/2020,6864,8,6
9707,7/5/2020,5181,6,4
9708,7/5/2020,6528,4,4
9709,7/5/2020,9844,19,3
9710,7/5/2020,5134,17,4
9711,7/5/2020,2118,8,3
9712,7/5/2020,2500,13,4
9713,7/5/2020,8454,7,3
9714,7/5/2020,933,17,3
9715,7/5/2020,4325,13,5
9716,7/5/2020,6100,20,2
9717,7/5/2020,7121,7,6
9718,7/6/2020,2692,7,2
9719,7/6/2020,8226,10,3
9720,7/6/2020,2221,19,3
9721,7/6/2020,1596,14,4
9722,7/6/2020,1402,5,5
9723,7/6/2020,9559,7,6
9724,7/6/2020,3080,16,2
9725,7/6/2020,8670,1,6
9726,7/6/2020,7252,6,3
9727,7/6/2020,7324,1,4
9728,7/6/2020,8229,18,5
9729,7/6/2020,9775,9,4
9730,7/6/2020,1430,4,3
9731,7/6/2020,8578,10,3
9732,7/6/2020,10258,17,5
9733,7/6/2020,2439,5,5
9734,7/6/2020,564,3,3
9735,7/6/2020,8688,15,5
9736,7/6/2020,6944,14,3
9737,7/6/2020,2178,17,4
9738,7/6/2020,3749,9,6
9739,7/6/2020,1312,19,4
9740,7/6/2020,1438,18,3
9741,7/6/2020,3564,9,2
9742,7/6/2020,6849,15,5
9743,7/6/2020,7051,4,4
9744,7/6/2020,3897,3,4
9745,7/6/2020,7134,11,4
9746,7/6/2020,9777,6,4
9747,7/6/2020,918,10,5
9748,7/6/2020,3243,11,4
9749,7/6/2020,5419,16,4
9750,7/6/2020,9224,12,5
9751,7/6/2020,1593,2,2
9752,7/6/2020,3075,7,4
9753,7/7/2020,1533,20,4
9754,7/7/2020,4937,5,3
9755,7/7/2020,8777,7,4
9756,7/7/2020,1234,14,6
9757,7/7/2020,7308,13,5
9758,7/7/2020,1425,20,5
9759,7/7/2020,5981,20,4
9760,7/7/2020,6916,11,4
9761,7/7/2020,8724,11,3
9762,7/7/2020,1541,19,4
9763,7/7/2020,6547,4,4
9764,7/7/2020,9734,6,6
9765,7/7/2020,7220,19,4
9766,7/7/2020,9642,20,6
9767,7/7/2020,5809,3,3
9768,7/7/2020,3706,20,3
9769,7/7/2020,7591,1,4
9770,7/7/2020,1726,7,3
9771,7/7/2020,896,4,4
9772,7/7/2020,10173,11,2
9773,7/7/2020,5014,15,5
9774,7/7/2020,10033,19,5
9775,7/7/2020,9790,9,5
9776,7/7/2020,9953,14,6
9777,7/7/2020,3807,20,3
9778,7/7/2020,5453,15,2
9779,7/7/2020,1487,13,3
9780,7/7/2020,1738,2,5
9781,7/7/2020,3226,16,4
9782,7/7/2020,3933,1,3
9783,7/7/2020,9743,20,5
9784,7/7/2020,177,9,3
9785,7/7/2020,9125,18,4
9786,7/7/2020,6652,9,3
9787,7/7/2020,7836,8,3
9788,7/8/2020,1408,11,7
9789,7/8/2020,9564,7,4
9790,7/8/2020,4135,11,5
9791,7/8/2020,5206,14,5
9792,7/8/2020,8184,16,6
9793,7/8/2020,1787,2,4
9794,7/8/2020,2094,19,6
9795,7/8/2020,1253,10,6
9796,7/8/2020,2998,10,5
9797,7/8/2020,5478,13,3
9798,7/8/2020,9610,2,5
9799,7/8/2020,7924,8,3
9800,7/8/2020,4878,11,4
9801,7/8/2020,8551,13,6
9802,7/8/2020,181,2,3
9803,7/8/2020,7413,12,3
9804,7/8/2020,8298,4,3
9805,7/8/2020,2998,14,6
9806,7/8/2020,1524,15,3
9807,7/8/2020,2134,13,4
9808,7/8/2020,1501,10,2
9809,7/8/2020,5053,9,3
9810,7/8/2020,7743,10,2
9811,7/8/2020,1550,8,4
9812,7/8/2020,7548,2,4
9813,7/8/2020,6915,16,3
9814,7/8/2020,3234,14,3
9815,7/8/2020,8113,19,5
9816,7/8/2020,7134,12,4
9817,7/8/2020,8279,2,5
9818,7/9/2020,4340,8,4
9819,7/9/2020,9611,10,5
9820,7/9/2020,3553,16,2
9821,7/9/2020,1125,5,6
9822,7/9/2020,4319,1,6
9823,7/9/2020,5959,3,3
9824,7/9/2020,6387,18,5
9825,7/9/2020,6835,2,3
9826,7/9/2020,4114,18,3
9827,7/9/2020,7072,15,4
9828,7/9/2020,3210,20,6
9829,7/9/2020,3602,7,3
9830,7/9/2020,1172,8,5
9831,7/9/2020,5465,3,3
9832,7/9/2020,3210,20,5
9833,7/9/2020,7782,18,3
9834,7/9/2020,5877,16,4
9835,7/9/2020,7013,18,3
9836,7/9/2020,9415,5,3
9837,7/9/2020,4488,14,3
9838,7/9/2020,9610,12,5
9839,7/10/2020,6313,4,5
9840,7/10/2020,7239,16,5
9841,7/10/2020,8989,16,6
9842,7/10/2020,5981,3,6
9843,7/10/2020,2075,18,3
9844,7/10/2020,4026,3,6
9845,7/10/2020,4761,15,5
9846,7/10/2020,6652,1,4
9847,7/10/2020,8602,16,5
9848,7/10/2020,10000,14,4
9849,7/10/2020,2316,19,4
9850,7/10/2020,6382,10,3
9851,7/10/2020,1750,14,4
9852,7/10/2020,9480,20,6
9853,7/10/2020,5722,12,5
9854,7/10/2020,2777,6,4
9855,7/10/2020,3979,11,6
9856,7/10/2020,4325,16,3
9857,7/10/2020,9684,6,5
9858,7/10/2020,7158,8,6
9859,7/10/2020,2510,14,5
9860,7/10/2020,9837,2,5
9861,7/10/2020,6367,6,5
9862,7/10/2020,5890,16,5
9863,7/10/2020,8270,11,2
9864,7/10/2020,5256,18,5
9865,7/10/2020,1284,16,2
9866,7/10/2020,2946,7,3
9867,7/10/2020,4026,5,6
9868,7/10/2020,7782,11,6
9869,7/10/2020,5409,14,6
9870,7/10/2020,438,12,5
9871,7/10/2020,3796,5,5
9872,7/11/2020,6348,18,3
9873,7/11/2020,322,8,2
9874,7/11/2020,9901,19,4
9875,7/11/2020,7074,19,5
9876,7/11/2020,789,17,5
9877,7/11/2020,3016,16,4
9878,7/11/2020,4397,6,5
9879,7/11/2020,5755,3,2
9880,7/11/2020,6736,7,4
9881,7/11/2020,8442,4,4
9882,7/11/2020,9443,18,6
9883,7/11/2020,6652,2,6
9884,7/11/2020,8902,13,3
9885,7/11/2020,2147,14,3
9886,7/11/2020,943,17,3
9887,7/11/2020,1523,18,3
9888,7/11/2020,3503,11,4
9889,7/11/2020,766,11,3
9890,7/11/2020,5738,9,4
9891,7/11/2020,6132,8,4
9892,7/11/2020,9359,18,2
9893,7/11/2020,1901,6,3
9894,7/11/2020,9883,20,4
9895,7/11/2020,6254,20,5
9896,7/11/2020,7134,14,3
9897,7/11/2020,5409,11,5
9898,7/11/2020,1942,20,5
9899,7/11/2020,4226,2,6
9900,7/11/2020,7171,3,4
9901,7/11/2020,4226,1,6
9902,7/11/2020,3901,9,4
9903,7/12/2020,3601,12,4
9904,7/12/2020,7868,15,2
9905,7/12/2020,6510,7,4
9906,7/12/2020,9559,3,3
9907,7/12/2020,3085,14,5
9908,7/12/2020,7304,1,3
9909,7/12/2020,6542,4,5
9910,7/12/2020,7416,10,5
9911,7/12/2020,2916,15,5
9912,7/12/2020,7455,12,3
9913,7/12/2020,6882,20,4
9914,7/12/2020,10240,11,6
9915,7/12/2020,9438,5,5
9916,7/12/2020,567,3,4
9917,7/12/2020,4225,7,3
9918,7/12/2020,822,13,4
9919,7/12/2020,5242,18,5
9920,7/12/2020,8375,4,4
9921,7/12/2020,7994,10,5
9922,7/12/2020,8752,8,5
9923,7/12/2020,4477,14,5
9924,7/12/2020,8169,12,4
9925,7/12/2020,9598,16,6
9926,7/12/2020,5863,20,2
9927,7/13/2020,7239,15,5
9928,7/13/2020,2384,6,5
9929,7/13/2020,1183,20,3
9930,7/13/2020,9971,11,3
9931,7/13/2020,6440,12,4
9932,7/13/2020,9067,19,4
9933,7/13/2020,1094,18,3
9934,7/13/2020,6254,15,5
9935,7/13/2020,2665,2,5
9936,7/13/2020,1531,16,5
9937,7/13/2020,770,13,2
9938,7/13/2020,1929,5,3
9939,7/13/2020,3271,17,5
9940,7/13/2020,4662,15,4
9941,7/13/2020,7613,16,2
9942,7/13/2020,3495,20,4
9943,7/13/2020,5452,4,6
9944,7/13/2020,7455,7,3
9945,7/13/2020,9504,18,4
9946,7/13/2020,7807,19,2
9947,7/13/2020,9013,4,6
9948,7/13/2020,3138,20,3
9949,7/13/2020,10019,7,3
9950,7/13/2020,749,5,4
9951,7/13/2020,9966,1,4
9952,7/13/2020,5738,7,4
9953,7/13/2020,8731,15,2
9954,7/13/2020,8952,17,3
9955,7/13/2020,7474,5,3
9956,7/13/2020,7782,11,4
9957,7/13/2020,3841,17,5
9958,7/13/2020,6222,12,4
9959,7/13/2020,645,8,3
9960,7/13/2020,8089,2,5
9961,7/14/2020,3186,6,6
9962,7/14/2020,4224,20,5
9963,7/14/2020,5083,2,4
9964,7/14/2020,9443,2,6
9965,7/14/2020,4447,12,6
9966,7/14/2020,5616,7,6
9967,7/14/2020,10033,20,5
9968,7/14/2020,4068,16,3
9969,7/14/2020,9787,17,5
9970,7/14/2020,1973,10,3
9971,7/14/2020,2749,3,5
9972,7/14/2020,9102,2,3
9973,7/14/2020,5350,18,4
9974,7/14/2020,9029,8,4
9975,7/14/2020,9790,11,5
9976,7/14/2020,5742,3,4
9977,7/14/2020,3245,13,6
9978,7/14/2020,3489,1,5
9979,7/14/2020,506,11,5
9980,7/14/2020,7782,15,5
9981,7/14/2020,7559,13,2
9982,7/14/2020,1874,8,2
9983,7/14/2020,5102,12,4
9984,7/14/2020,9610,11,2
9985,7/14/2020,10181,15,4
9986,7/14/2020,4343,2,5
9987,7/15/2020,4224,2,4
9988,7/15/2020,2181,16,3
9989,7/15/2020,5084,6,3
9990,7/15/2020,1495,6,3
9991,7/15/2020,1936,17,5
9992,7/15/2020,1942,18,4
9993,7/15/2020,8333,8,4
9994,7/15/2020,3399,7,2
9995,7/15/2020,8009,20,4
9996,7/15/2020,9129,7,6
9997,7/15/2020,3210,19,2
9998,7/15/2020,1427,20,5
9999,7/15/2020,4884,8,3
10000,7/15/2020,6769,18,3
10001,7/15/2020,9119,20,4
10002,7/15/2020,6652,7,4
10003,7/15/2020,9510,16,5
10004,7/15/2020,486,12,5
10005,7/15/2020,6346,19,3
10006,7/15/2020,7312,10,3
10007,7/15/2020,2215,15,4
10008,7/15/2020,8063,3,5
10009,7/15/2020,2115,17,4
10010,7/15/2020,2510,8,4
10011,7/15/2020,2481,1,3
10012,7/15/2020,3021,10,6
10013,7/15/2020,4732,19,5
10014,7/15/2020,5060,10,4
10015,7/15/2020,4225,13,5
10016,7/15/2020,4655,8,3
10017,7/15/2020,6750,19,6
10018,7/15/2020,767,10,6
10019,7/15/2020,7514,18,6
10020,7/15/2020,9844,6,5
10021,7/16/2020,1265,19,6
10022,7/16/2020,1444,12,3
10023,7/16/2020,5071,18,4
10024,7/16/2020,3308,1,4
10025,7/16/2020,4731,1,4
10026,7/16/2020,1378,4,4
10027,7/16/2020,5643,12,5
10028,7/16/2020,8571,16,5
10029,7/16/2020,3390,11,3
10030,7/16/2020,3491,17,5
10031,7/16/2020,8427,16,2
10032,7/16/2020,8615,18,3
10033,7/16/2020,2947,5,3
10034,7/16/2020,337,1,5
10035,7/16/2020,8904,16,5
10036,7/16/2020,3787,1,4
10037,7/16/2020,10028,9,1
10038,7/16/2020,5558,16,5
10039,7/16/2020,911,3,5
10040,7/16/2020,971,18,6
10041,7/16/2020,8952,16,3
10042,7/16/2020,770,20,6
10043,7/16/2020,2549,10,3
10044,7/16/2020,5672,10,3
10045,7/16/2020,6075,1,4
10046,7/16/2020,6034,15,2
10047,7/16/2020,6645,20,3
10048,7/16/2020,9612,11,5
10049,7/17/2020,7213,2,5
10050,7/17/2020,2175,8,5
10051,7/17/2020,7689,20,6
10052,7/17/2020,7893,17,5
10053,7/17/2020,6780,17,5
10054,7/17/2020,7633,15,5
10055,7/17/2020,4592,20,3
10056,7/17/2020,3125,11,5
10057,7/17/2020,1524,18,5
10058,7/17/2020,1567,1,3
10059,7/17/2020,7862,15,5
10060,7/17/2020,3503,2,6
10061,7/17/2020,6652,16,6
10062,7/17/2020,2500,11,5
10063,7/17/2020,3518,20,4
10064,7/17/2020,5488,2,5
10065,7/17/2020,1438,15,4
10066,7/17/2020,5746,13,6
10067,7/17/2020,1222,9,4
10068,7/17/2020,746,13,4
10069,7/17/2020,1284,10,4
10070,7/17/2020,5167,11,2
10071,7/17/2020,7808,2,4
10072,7/17/2020,6151,15,5
10073,7/17/2020,6762,3,4
10074,7/17/2020,8775,8,5
10075,7/17/2020,828,19,5
10076,7/17/2020,5631,4,5
10077,7/17/2020,5457,4,5
10078,7/17/2020,6762,2,5
10079,7/18/2020,2373,1,4
10080,7/18/2020,7747,17,5
10081,7/18/2020,4250,3,3
10082,7/18/2020,1744,4,2
10083,7/18/2020,8887,9,6
10084,7/18/2020,3784,6,4
10085,7/18/2020,272,7,5
10086,7/18/2020,10240,2,3
10087,7/18/2020,7593,16,3
10088,7/18/2020,8298,4,4
10089,7/18/2020,5466,1,4
10090,7/18/2020,2065,8,5
10091,7/18/2020,102,16,5
10092,7/18/2020,3692,12,2
10093,7/18/2020,3406,1,3
10094,7/18/2020,9880,13,2
10095,7/18/2020,4953,11,3
10096,7/18/2020,3903,16,5
10097,7/18/2020,139,20,5
10098,7/18/2020,4586,6,3
10099,7/18/2020,7471,5,6
10100,7/18/2020,5181,14,5
10101,7/18/2020,2023,16,4
10102,7/18/2020,4026,13,6
10103,7/18/2020,6339,20,6
10104,7/18/2020,2586,4,5
10105,7/18/2020,1391,14,3
10106,7/18/2020,9601,18,4
10107,7/18/2020,7262,2,3
10108,7/18/2020,2829,5,5
10109,7/18/2020,3439,9,2
10110,7/18/2020,4504,12,5
10111,7/19/2020,3225,4,5
10112,7/19/2020,7221,2,5
10113,7/19/2020,8522,20,7
10114,7/19/2020,4524,7,5
10115,7/19/2020,7379,11,6
10116,7/19/2020,3683,11,5
10117,7/19/2020,10034,2,5
10118,7/19/2020,878,8,2
10119,7/19/2020,2127,2,4
10120,7/19/2020,9758,16,5
10121,7/19/2020,4325,17,4
10122,7/19/2020,8040,6,5
10123,7/19/2020,4285,10,4
10124,7/19/2020,8534,20,5
10125,7/19/2020,6810,19,4
10126,7/19/2020,680,15,5
10127,7/19/2020,3802,12,5
10128,7/19/2020,8231,15,5
10129,7/19/2020,3476,5,4
10130,7/19/2020,1560,10,4
10131,7/19/2020,2239,20,3
10132,7/19/2020,9985,12,4
10133,7/19/2020,3032,16,5
10134,7/19/2020,950,8,5
10135,7/19/2020,4953,4,3
10136,7/19/2020,8469,1,6
10137,7/19/2020,7152,10,4
10138,7/19/2020,1769,6,4
10139,7/19/2020,7059,16,3
10140,7/19/2020,7555,14,5
10141,7/19/2020,2479,9,5
10142,7/19/2020,4026,7,4
10143,7/19/2020,4325,12,6
